node_id,layer 1,layer 2,layer 3,Mean
2322,0,2.189,1.047,1.0786666666666667
1594,0,1.121,1.144,0.7549999999999999
3169,0,3.742,1.954,1.8986666666666665
3482,0,1.268,1.38,0.8826666666666666
1061,0,1.297,1.651,0.9826666666666667
4030,0,1.722,1.213,0.9783333333333334
4944,0,1.032,1.1,0.7106666666666667
5628,0,0,1.166,0.38866666666666666
2419,0,2.23,1.542,1.2573333333333334
2278,0,5.455,3.302,2.919
1256,0,2.538,1.963,1.500333333333333
2343,0,1.033,1.012,0.6816666666666666
236,1.027,1.172,1.028,1.0756666666666665
877,0,2.394,1.602,1.332
2628,0,1.032,1.033,0.6883333333333334
4581,0,2.175,1.473,1.216
3067,0,1.371,1.034,0.8016666666666667
3192,0,1.852,1.018,0.9566666666666667
5430,0,1.078,1.022,0.7000000000000001
1311,0,2.598,1.272,1.29
4296,0,1.347,1.05,0.799
1179,0,6.436,2.984,3.14
5055,0,2.627,1.021,1.216
1272,0,2.97,2.009,1.6596666666666666
1299,0,2.097,2.638,1.5783333333333331
169,1.192,2.264,2.465,1.9736666666666665
4393,0,1.077,1.067,0.7146666666666667
544,1.041,6.275,10.705,6.007000000000001
6065,0,0,1.018,0.3393333333333333
3310,0,1.478,1.145,0.8743333333333334
1310,0,1.991,1.188,1.0596666666666668
2468,0,2.116,1.403,1.173
4263,0,1.034,1.121,0.7183333333333334
11,1.012,1.016,1.026,1.018
2665,0,4.061,1.35,1.8036666666666665
4544,0,2.624,1.221,1.2816666666666667
2282,0,3.556,1.933,1.8296666666666666
3464,0,2.34,3.539,1.9596666666666664
605,1.009,1.024,1.089,1.0406666666666666
3078,0,1.76,1.18,0.98
6018,0,0,1.037,0.3456666666666666
4635,0,1.315,1.097,0.8039999999999999
3274,0,1.014,0,0.338
1635,0,2.238,1.454,1.2306666666666668
253,1.056,3.519,2.24,2.271666666666667
1844,0,1.627,1.505,1.0439999999999998
5301,0,1.153,1.213,0.7886666666666667
2404,0,2.289,1.388,1.2256666666666667
647,1.015,1.009,1.025,1.0163333333333333
6305,0,0,1.032,0.34400000000000003
246,1.013,2.128,1.195,1.4453333333333334
3267,0,1.132,1.11,0.7473333333333333
4890,0,1.987,1.142,1.043
5759,0,0,1.013,0.3376666666666666
1218,0,5.473,2.293,2.5886666666666667
623,1.019,0,0,0.3396666666666666
581,1.015,1.17,1.156,1.1136666666666664
5975,0,0,1.018,0.3393333333333333
1956,0,1.8,1.077,0.959
5451,0,1.121,1.447,0.856
113,1.015,1.015,1.037,1.0223333333333333
6033,0,0,1.33,0.44333333333333336
1389,0,1.019,1.075,0.698
2505,0,1.922,1.036,0.9860000000000001
3264,0,1.635,1.29,0.975
4912,0,1.057,1.104,0.7203333333333334
5699,0,0,1.026,0.342
2864,0,2.067,1.019,1.0286666666666668
55,1.016,2.497,1.33,1.6143333333333334
2386,0,1.024,1.096,0.7066666666666667
6070,0,0,1.018,0.3393333333333333
3682,0,1.078,0,0.35933333333333334
2441,0,1.009,1.019,0.6759999999999998
228,1.014,1.766,1.511,1.4303333333333335
891,0,1.496,1.544,1.0133333333333334
4830,0,1.014,0,0.338
6407,0,0,1.038,0.34600000000000003
163,1.023,7.318,0,2.780333333333333
2883,0,1.281,1.096,0.7923333333333332
608,1.016,1.009,1.026,1.0170000000000001
2824,0,2.549,1.431,1.3266666666666667
461,1.022,17.122,1.197,6.446999999999999
2924,0,1.01,0,0.33666666666666667
2753,0,1.146,1.13,0.7586666666666666
1970,0,1.079,1.157,0.7453333333333333
5222,0,1.014,1.4,0.8046666666666665
1283,0,2.701,1.138,1.2796666666666667
2096,0,1.218,1.181,0.7996666666666666
3697,0,2.892,2.038,1.6433333333333333
1798,0,3.089,1.858,1.649
1339,0,3.82,2.409,2.076333333333333
191,1.012,0,1.073,0.695
5180,0,2.67,1.054,1.2413333333333334
4870,0,2.614,1.191,1.2683333333333333
6388,0,0,1.019,0.3396666666666666
3364,0,1.446,1.863,1.103
1955,0,3.743,2.003,1.9153333333333336
5657,0,0,1.203,0.401
3654,0,4.232,2.038,2.09
5140,0,1.924,1.239,1.0543333333333333
536,1.018,1.955,1.116,1.3630000000000002
6301,0,0,1.018,0.3393333333333333
1772,0,5.631,4.154,3.2616666666666667
1246,0,4.711,6.349,3.686666666666667
2195,0,1.034,1.128,0.7206666666666667
419,1.014,4.014,3.113,2.7136666666666667
398,1.054,3.774,2.469,2.4323333333333337
1015,0,2.196,1.299,1.165
3763,0,1.03,1.029,0.6863333333333334
2792,0,2.191,2.13,1.4403333333333332
5788,0,0,1.039,0.3463333333333333
4910,0,1.276,1.038,0.7713333333333333
1670,0,1.987,0,0.6623333333333333
3100,0,1.09,1.064,0.718
2684,0,2.728,2.02,1.5826666666666667
1276,0,2.266,1.202,1.156
3469,0,3.764,1.331,1.6983333333333333
6121,0,0,1.183,0.39433333333333337
3993,0,1.29,1.311,0.867
1853,0,2.288,1.477,1.255
4926,0,1.99,1.45,1.1466666666666667
4157,0,1.839,2.158,1.3323333333333334
2891,0,1.395,1.625,1.0066666666666666
1532,0,1.878,1.364,1.0806666666666667
1536,0,1.157,1.041,0.7326666666666667
2327,0,2.528,1.384,1.304
1214,0,1.047,0,0.349
68,1.012,1.729,1.244,1.3283333333333334
637,1.013,6.614,9.206,5.611
4070,0,2.469,1.017,1.162
389,1.033,9.24,4.895,5.056
1458,0,1.321,0,0.4403333333333333
2632,0,1.903,2.057,1.32
773,0,8.824,7.775,5.533
4278,0,1.331,1.222,0.851
5383,0,2.624,1.23,1.2846666666666666
729,0,5.827,4.143,3.323333333333333
2337,0,1.336,1.026,0.7873333333333333
5795,0,0,1.033,0.3443333333333333
4391,0,2.017,0,0.6723333333333333
2328,0,2.689,1.37,1.353
255,1.012,2.282,1.094,1.4626666666666666
4712,0,2.186,1.308,1.1646666666666665
1989,0,3.552,1.163,1.5716666666666665
3043,0,2.606,0,0.8686666666666666
3875,0,1.032,1.01,0.6806666666666666
3750,0,1.013,1.039,0.6839999999999998
3000,0,1.292,3.037,1.4429999999999998
345,1.02,1.061,1.027,1.0359999999999998
671,0,80.433,17.33,32.58766666666667
98,1.009,1.429,1.256,1.2313333333333334
3852,0,1.135,0,0.37833333333333335
4250,0,1.214,1.213,0.809
2194,0,1.878,1.176,1.018
1783,0,1.347,1.18,0.8423333333333334
747,0,3.01,1.187,1.399
1382,0,1.204,1.153,0.7856666666666667
4147,0,3.931,3.658,2.529666666666667
6205,0,0,1.044,0.34800000000000003
5282,0,2.907,3.559,2.1553333333333335
223,1.031,6.36,10.876,6.0889999999999995
6265,0,0,1.112,0.3706666666666667
1918,0,8.813,4.875,4.562666666666667
2342,0,1.019,0,0.3396666666666666
3524,0,2.453,1.051,1.168
1455,0,1.387,1.645,1.0106666666666666
5011,0,2.953,1.056,1.3363333333333334
1209,0,2.125,1.832,1.319
492,1.008,1.131,1.346,1.1616666666666668
3906,0,1.821,1.07,0.9636666666666667
999,0,9.332,12.162,7.164666666666666
3039,0,2.338,2.375,1.571
3921,0,3.953,6.118,3.3569999999999998
2999,0,3.27,0,1.09
6300,0,0,1.026,0.342
5033,0,1.033,1.05,0.6943333333333334
3972,0,2.57,1.912,1.4939999999999998
4674,0,2.437,1.595,1.344
3729,0,3.183,1.82,1.6676666666666666
4940,0,2.927,1.016,1.3143333333333334
4226,0,1.698,1.184,0.9606666666666666
319,1.014,1.111,1.027,1.0506666666666666
5199,0,2.497,1.23,1.2423333333333333
2759,0,3.231,1.7,1.6436666666666666
2874,0,1.282,1.438,0.9066666666666666
1642,0,2.194,0,0.7313333333333333
3031,0,1.301,1.303,0.868
5730,0,0,1.158,0.38599999999999995
4548,0,1.04,1.032,0.6906666666666667
1338,0,5.168,4.038,3.0686666666666667
4664,0,1.047,1.297,0.7813333333333333
978,0,1.79,1.21,1.0
5903,0,0,1.045,0.34833333333333333
3668,0,1.819,1.945,1.2546666666666668
1118,0,1.214,0,0.4046666666666667
3287,0,3.561,1.841,1.8006666666666666
2764,0,1.143,1.277,0.8066666666666666
691,0,17.014,20.179,12.397666666666666
3275,0,1.013,0,0.3376666666666666
5865,0,0,1.124,0.3746666666666667
108,1.058,7.703,9.835,6.198666666666668
5315,0,3.873,1.411,1.7613333333333336
3404,0,1.09,1.119,0.7363333333333334
5682,0,0,1.04,0.3466666666666667
3620,0,2.36,2.338,1.566
1941,0,1.046,0,0.3486666666666667
5780,0,0,1.043,0.3476666666666666
4179,0,1.153,0,0.38433333333333336
1739,0,3.944,1.934,1.9593333333333334
2175,0,3.865,4.524,2.796333333333333
3513,0,1.611,1.286,0.9656666666666668
2414,0,3.573,1.819,1.7973333333333332
5985,0,0,1.267,0.4223333333333333
501,1.027,0,0,0.3423333333333333
348,1.012,2.146,1.926,1.6946666666666665
2228,0,1.108,1.088,0.7320000000000001
5146,0,2.372,1.209,1.1936666666666667
4003,0,3.572,3.768,2.4466666666666668
3495,0,2.209,1.298,1.169
2524,0,7.181,3.626,3.6023333333333336
2723,0,1.559,0,0.5196666666666666
5723,0,0,1.266,0.422
1101,0,4.506,3.013,2.5063333333333335
5671,0,0,1.036,0.3453333333333333
2962,0,2.714,1.105,1.273
2894,0,2.102,1.133,1.0783333333333334
6133,0,0,1.041,0.347
3163,0,6.811,8.713,5.174666666666666
5084,0,1.772,0,0.5906666666666667
160,1.241,1.192,2.106,1.513
1303,0,5.806,2.987,2.9309999999999996
3488,0,2.818,0,0.9393333333333334
5147,0,1.009,1.019,0.6759999999999998
5825,0,0,1.881,0.627
816,0,2.202,1.014,1.072
184,1.012,1.098,1.047,1.0523333333333333
5831,0,0,1.068,0.35600000000000004
4549,0,4.874,7.594,4.156
4516,0,1.047,0,0.349
6285,0,0,1.017,0.33899999999999997
4015,0,1.038,1.022,0.6866666666666666
3819,0,2.0,0,0.6666666666666666
3055,0,1.852,1.236,1.0293333333333334
1074,0,1.894,1.607,1.167
4374,0,1.012,0,0.3373333333333333
3670,0,2.493,0,0.831
6283,0,0,1.017,0.33899999999999997
2699,0,1.477,1.08,0.8523333333333335
5322,0,1.022,1.216,0.746
2935,0,1.095,1.1,0.7316666666666668
5399,0,1.334,1.025,0.7863333333333333
1086,0,2.028,1.658,1.2286666666666666
866,0,2.132,1.302,1.1446666666666667
5212,0,2.524,1.041,1.1883333333333332
2103,0,1.018,1.109,0.709
2887,0,1.057,0,0.35233333333333333
6178,0,0,1.052,0.3506666666666667
1267,0,1.099,1.062,0.7203333333333334
3692,0,1.024,1.042,0.6886666666666666
1083,0,1.547,1.044,0.8636666666666667
4225,0,2.826,2.599,1.8083333333333336
5836,0,0,1.051,0.35033333333333333
1766,0,2.221,1.051,1.0906666666666667
1980,0,1.128,1.071,0.733
6324,0,0,1.029,0.34299999999999997
1456,0,1.055,1.018,0.691
977,0,14.871,16.047,10.306
5876,0,0,1.198,0.3993333333333333
288,1.036,1.595,1.563,1.398
1863,0,7.165,11.302,6.155666666666666
3308,0,2.227,0,0.7423333333333333
119,1.077,8.756,9.797,6.543333333333334
1090,0,3.699,3.025,2.2413333333333334
770,0,16.518,19.084,11.867333333333335
4738,0,1.052,0,0.3506666666666667
3448,0,3.608,1.761,1.7896666666666665
6210,0,0,1.016,0.33866666666666667
1806,0,1.944,1.073,1.0056666666666667
6254,0,0,1.047,0.349
645,1.043,1.217,1.464,1.2413333333333332
1046,0,6.424,6.105,4.176333333333333
3808,0,1.014,0,0.338
1070,0,1.405,1.582,0.9956666666666667
4452,0,1.151,1.19,0.7803333333333334
240,1.012,2.051,1.979,1.6806666666666665
1144,0,7.758,7.827,5.195
6360,0,0,1.042,0.3473333333333333
4763,0,1.028,1.164,0.7306666666666667
2575,0,2.866,2.286,1.7173333333333334
4684,0,1.537,1.311,0.9493333333333333
2581,0,5.681,4.176,3.2856666666666663
496,1.019,5.748,4.951,3.906
4298,0,2.082,1.174,1.0853333333333333
1460,0,1.014,0,0.338
1731,0,1.059,1.059,0.706
162,1.037,2.734,2.313,2.028
2445,0,1.354,1.907,1.087
3197,0,2.865,0,0.9550000000000001
3894,0,2.703,0,0.9009999999999999
6079,0,0,1.04,0.3466666666666667
1600,0,1.756,1.402,1.0526666666666666
2485,0,3.939,1.588,1.8423333333333334
3518,0,2.102,0,0.7006666666666667
6270,0,0,1.037,0.3456666666666666
4432,0,2.643,1.653,1.4319999999999997
4424,0,1.039,0,0.3463333333333333
734,0,1.896,1.212,1.0359999999999998
538,1.015,3.825,3.247,2.6956666666666664
2727,0,3.266,2.291,1.8523333333333334
4858,0,1.012,1.015,0.6756666666666667
436,1.007,1.962,1.185,1.3846666666666667
3176,0,2.663,1.278,1.3136666666666665
2200,0,2.27,1.038,1.1026666666666667
3440,0,2.401,1.203,1.2013333333333334
3679,0,2.275,1.916,1.397
5239,0,1.857,1.027,0.9613333333333333
3473,0,1.361,1.211,0.8573333333333334
438,1.017,2.031,2.133,1.727
1596,0,3.179,2.147,1.7753333333333332
221,1.007,1.078,1.174,1.0863333333333334
3270,0,2.553,1.017,1.19
2127,0,2.233,1.333,1.1886666666666665
300,1.026,1.601,1.713,1.4466666666666665
2472,0,2.16,1.269,1.143
4167,0,2.077,1.079,1.0519999999999998
1995,0,1.199,1.58,0.9263333333333333
2975,0,1.031,1.079,0.7033333333333333
4092,0,3.778,3.086,2.288
1000,0,15.595,17.705,11.1
806,0,15.069,1.421,5.496666666666667
5690,0,0,1.052,0.3506666666666667
601,1.023,1.205,4.893,2.3736666666666664
1994,0,2.545,1.098,1.2143333333333333
2173,0,6.254,5.451,3.901666666666666
1357,0,1.671,1.089,0.9199999999999999
4357,0,1.015,1.022,0.6789999999999999
3051,0,2.323,1.156,1.1596666666666666
5752,0,0,1.185,0.395
2257,0,1.218,1.375,0.8643333333333333
1568,0,9.625,11.871,7.165333333333334
1695,0,2.053,1.104,1.0523333333333333
3800,0,2.832,1.032,1.288
1312,0,2.864,1.234,1.3659999999999999
970,0,2.604,1.531,1.3783333333333332
2682,0,2.663,1.837,1.5
4037,0,1.396,1.127,0.8409999999999999
5473,0,2.408,1.441,1.2830000000000001
1461,0,1.052,1.087,0.7130000000000001
6191,0,0,1.02,0.34
2242,0,2.15,1.596,1.2486666666666666
5554,0,1.966,1.253,1.073
6233,0,0,1.011,0.33699999999999997
508,1.038,1.172,1.088,1.0993333333333333
1332,0,1.063,1.312,0.7916666666666666
2296,0,3.332,1.598,1.6433333333333333
4946,0,1.142,1.233,0.7916666666666666
1803,0,2.548,1.233,1.2603333333333333
4541,0,2.949,1.397,1.4486666666666668
4281,0,3.544,1.328,1.6239999999999999
3858,0,1.015,0,0.3383333333333333
3733,0,1.243,1.354,0.8656666666666668
2501,0,1.128,1.046,0.7246666666666667
217,1.001,1.075,1.021,1.032333333333333
2794,0,2.539,1.341,1.2933333333333332
5448,0,2.165,1.102,1.0890000000000002
6125,0,0,1.012,0.3373333333333333
6330,0,0,1.027,0.3423333333333333
3474,0,1.108,1.027,0.7116666666666666
5185,0,1.01,1.509,0.8396666666666667
3395,0,1.898,1.033,0.977
2255,0,2.951,1.476,1.4756666666666665
5611,0,0,1.092,0.36400000000000005
5557,0,1.052,0,0.3506666666666667
4216,0,1.118,0,0.3726666666666667
4103,0,2.206,1.131,1.1123333333333332
551,1.043,2.192,2.14,1.7916666666666667
485,1.034,1.06,1.015,1.0363333333333333
3177,0,2.11,1.299,1.1363333333333332
5007,0,1.707,1.092,0.9330000000000002
4439,0,1.741,1.769,1.17
5064,0,2.422,1.185,1.2023333333333335
3230,0,3.288,2.544,1.944
6167,0,0,1.724,0.5746666666666667
5266,0,2.226,1.407,1.211
5493,0,3.244,2.024,1.7560000000000002
449,1.054,8.72,1.077,3.6170000000000004
5854,0,0,1.097,0.36566666666666664
3367,0,1.535,0,0.5116666666666666
1171,0,15.816,19.222,11.679333333333334
159,1.104,1.055,1.785,1.3146666666666667
746,0,1.095,1.197,0.7639999999999999
3302,0,1.731,0,0.5770000000000001
1847,0,3.382,2.035,1.8056666666666665
4908,0,1.023,0,0.34099999999999997
611,1.017,1.793,1.036,1.2819999999999998
2157,0,4.56,2.356,2.305333333333333
3569,0,2.587,0,0.8623333333333334
127,1.02,7.395,10.775,6.396666666666666
80,1.025,4.255,2.88,2.72
680,0,7.164,10.476,5.88
3149,0,1.389,0,0.463
1020,0,3.035,1.906,1.647
5564,0,2.016,0,0.672
879,0,1.32,1.08,0.8000000000000002
4205,0,1.029,1.105,0.7113333333333333
2801,0,1.869,1.913,1.2606666666666666
2397,0,1.075,1.26,0.7783333333333333
2622,0,1.804,0,0.6013333333333334
18,1.014,4.387,0,1.8003333333333333
5095,0,2.917,2.308,1.7416666666666665
3761,0,1.38,1.032,0.8039999999999999
3377,0,1.381,1.019,0.7999999999999999
2246,0,5.245,0,1.7483333333333333
3799,0,1.043,1.042,0.695
4714,0,1.502,2.369,1.2903333333333336
5936,0,0,1.148,0.38266666666666665
4508,0,1.011,0,0.33699999999999997
3238,0,1.022,0,0.3406666666666667
2359,0,3.343,1.662,1.6683333333333332
4709,0,1.015,1.023,0.6793333333333332
5029,0,1.114,1.039,0.7176666666666667
4655,0,1.35,3.412,1.5873333333333335
4760,0,2.367,0,0.789
3523,0,1.061,1.102,0.7210000000000001
5847,0,0,1.374,0.458
880,0,2.596,1.389,1.3283333333333334
5532,0,2.187,1.034,1.0736666666666668
282,1.019,1.975,1.152,1.382
3640,0,1.291,1.045,0.7786666666666666
1409,0,4.166,4.925,3.0303333333333335
1265,0,1.125,1.208,0.7776666666666667
2169,0,2.456,1.405,1.287
5378,0,1.205,1.051,0.7520000000000001
937,0,2.138,1.795,1.311
1205,0,1.475,4.689,2.0546666666666664
4788,0,1.125,1.015,0.7133333333333333
5633,0,0,1.241,0.4136666666666667
1881,0,2.412,2.376,1.596
2631,0,2.562,0,0.854
3111,0,2.894,1.301,1.3983333333333334
5987,0,0,1.038,0.34600000000000003
1820,0,2.688,1.517,1.4016666666666666
2667,0,3.556,1.134,1.5633333333333332
5414,0,1.64,1.417,1.019
5867,0,0,1.583,0.5276666666666666
2393,0,3.147,5.004,2.717
2030,0,1.336,0,0.44533333333333336
2547,0,1.108,1.027,0.7116666666666666
1880,0,1.707,1.189,0.9653333333333333
3461,0,2.855,1.827,1.5606666666666669
4464,0,1.039,1.015,0.6846666666666666
1567,0,11.643,17.264,9.635666666666667
2032,0,2.482,2.346,1.6093333333333335
39,1.086,1.319,1.21,1.205
5794,0,0,1.157,0.38566666666666666
473,1.012,1.062,1.038,1.0373333333333334
4840,0,1.653,1.159,0.9373333333333335
2534,0,2.955,1.017,1.324
190,1.013,2.658,1.199,1.6233333333333333
4247,0,2.452,1.311,1.2543333333333333
2213,0,3.637,1.919,1.852
6215,0,0,1.029,0.34299999999999997
401,1.012,0,1.559,0.8569999999999999
4889,0,1.347,1.05,0.799
4550,0,2.136,1.104,1.08
5290,0,2.202,1.264,1.1553333333333333
6392,0,0,1.032,0.34400000000000003
2344,0,1.897,1.067,0.988
3248,0,1.122,2.953,1.3583333333333334
3036,0,1.589,1.514,1.0343333333333333
2862,0,1.033,1.068,0.7003333333333334
2268,0,4.926,4.664,3.1966666666666668
2621,0,2.579,1.333,1.304
4270,0,2.169,0,0.723
1769,0,5.577,1.084,2.220333333333333
3342,0,1.136,1.032,0.7226666666666667
5195,0,1.016,1.028,0.6813333333333333
3439,0,1.833,0,0.611
2174,0,1.919,1.885,1.268
4680,0,1.983,1.602,1.195
3996,0,1.866,1.959,1.2750000000000001
3490,0,2.044,0,0.6813333333333333
1322,0,2.266,1.527,1.2643333333333333
4526,0,2.318,1.437,1.2516666666666667
5920,0,0,1.029,0.34299999999999997
5933,0,0,1.028,0.3426666666666667
5517,0,1.053,0,0.351
3547,0,1.334,1.216,0.85
478,1.101,2.547,1.172,1.6066666666666667
3901,0,1.087,1.201,0.7626666666666667
3946,0,1.269,1.042,0.7703333333333333
1250,0,1.048,1.325,0.791
1855,0,3.157,1.364,1.507
3876,0,1.59,1.068,0.8860000000000001
4450,0,1.25,1.351,0.867
3380,0,1.03,1.086,0.7053333333333334
2287,0,4.08,2.591,2.223666666666667
4091,0,1.326,0,0.442
3143,0,1.53,1.161,0.8969999999999999
6028,0,0,1.062,0.35400000000000004
275,1.01,2.324,1.213,1.5156666666666665
6190,0,0,1.027,0.3423333333333333
6368,0,0,1.018,0.3393333333333333
4522,0,2.34,0,0.7799999999999999
851,0,2.86,1.183,1.3476666666666668
1157,0,1.133,1.055,0.7293333333333333
5892,0,0,1.025,0.3416666666666666
5186,0,1.963,0,0.6543333333333333
59,1.016,1.108,1.111,1.0783333333333334
6059,0,0,1.08,0.36000000000000004
1569,0,3.3,1.355,1.5516666666666665
4483,0,2.383,2.329,1.5706666666666667
1429,0,1.794,1.389,1.061
4140,0,4.582,3.674,2.7520000000000002
4448,0,1.101,0,0.367
4745,0,3.19,1.015,1.4016666666666666
3701,0,1.392,1.415,0.9356666666666666
3974,0,1.013,1.684,0.899
5514,0,4.502,2.032,2.178
1473,0,1.925,0,0.6416666666666667
17,1.046,7.596,4.388,4.343333333333333
263,1.016,2.598,1.442,1.6853333333333333
878,0,3.085,1.23,1.4383333333333332
904,0,8.862,1.508,3.456666666666667
4861,0,2.215,0,0.7383333333333333
5289,0,2.696,1.363,1.353
407,1.021,1.199,1.077,1.099
1107,0,3.251,1.283,1.5113333333333332
5401,0,1.025,1.034,0.6863333333333334
2433,0,1.017,0,0.33899999999999997
5106,0,1.157,1.8,0.9856666666666666
4243,0,4.743,4.615,3.1193333333333335
372,1.032,19.5,11.655,10.729
5798,0,0,1.042,0.3473333333333333
5387,0,1.043,1.011,0.6846666666666666
4491,0,1.781,1.24,1.007
3046,0,1.252,1.077,0.7763333333333332
2807,0,1.061,1.123,0.7280000000000001
1453,0,4.03,2.756,2.262
5184,0,1.012,1.092,0.7013333333333334
3825,0,1.043,0,0.3476666666666666
2073,0,1.529,1.254,0.9276666666666666
1388,0,2.413,1.015,1.1426666666666667
2438,0,1.631,1.064,0.8983333333333334
3589,0,2.331,1.609,1.3133333333333332
3257,0,1.014,1.192,0.7353333333333333
6182,0,0,1.127,0.37566666666666665
3756,0,2.989,1.044,1.3443333333333332
4856,0,1.032,1.319,0.7836666666666666
437,1.011,16.714,17.63,11.784999999999998
3986,0,1.199,6.551,2.5833333333333335
1653,0,3.191,1.194,1.4616666666666667
2540,0,1.976,0,0.6586666666666666
4995,0,2.636,1.966,1.534
2494,0,2.582,1.04,1.2073333333333334
548,1.018,5.913,9.57,5.500333333333334
290,1.001,2.034,0,1.0116666666666665
2450,0,2.508,1.141,1.2163333333333333
3058,0,2.256,1.104,1.1199999999999999
6019,0,0,1.01,0.33666666666666667
2814,0,3.559,3.17,2.243
5054,0,1.024,0,0.3413333333333333
5482,0,1.014,1.106,0.7066666666666667
4293,0,1.918,0,0.6393333333333333
466,1.022,1.242,0,0.7546666666666667
4392,0,2.955,2.472,1.809
2763,0,1.207,1.192,0.7996666666666666
3148,0,2.664,1.023,1.229
1541,0,1.249,1.322,0.8570000000000001
2984,0,1.01,1.017,0.6756666666666667
5807,0,0,1.216,0.4053333333333333
4829,0,1.889,1.329,1.0726666666666667
5340,0,2.287,1.233,1.1733333333333333
4963,0,1.012,1.026,0.6793333333333335
4219,0,1.872,1.76,1.2106666666666668
3281,0,2.198,1.196,1.1313333333333333
3056,0,1.145,1.175,0.7733333333333334
3634,0,2.824,1.915,1.5796666666666666
4810,0,1.115,0,0.37166666666666665
3005,0,3.349,1.466,1.6050000000000002
860,0,3.905,2.325,2.0766666666666667
3378,0,2.86,2.809,1.8896666666666668
365,1.016,1.068,1.02,1.0346666666666666
3700,0,2.533,2.18,1.571
8,1.074,2.756,1.388,1.7393333333333334
382,1.019,1.417,1.019,1.1516666666666666
5613,0,0,1.545,0.515
5210,0,1.012,0,0.3373333333333333
1109,0,3.169,1.868,1.679
4789,0,1.979,1.012,0.997
3965,0,1.099,1.217,0.7719999999999999
5041,0,2.481,2.032,1.5043333333333333
5330,0,2.287,1.149,1.1453333333333333
4727,0,1.111,1.461,0.8573333333333334
2747,0,2.324,1.052,1.1253333333333333
4834,0,2.24,0,0.7466666666666667
2248,0,3.168,1.441,1.5363333333333333
4708,0,2.568,1.276,1.2813333333333334
2100,0,3.616,2.484,2.033333333333333
1186,0,2.392,1.125,1.1723333333333332
2490,0,3.791,2.192,1.9943333333333335
3997,0,1.015,1.037,0.6839999999999998
3573,0,1.404,2.034,1.146
510,1.016,0,1.158,0.7246666666666667
5582,0,2.117,0,0.7056666666666667
973,0,1.384,1.667,1.0170000000000001
4138,0,3.005,1.327,1.444
1421,0,1.07,1.199,0.7563333333333334
6031,0,0,1.015,0.3383333333333333
3609,0,2.244,1.563,1.2690000000000001
2882,0,1.19,1.03,0.7399999999999999
1684,0,7.105,6.647,4.5840000000000005
6196,0,0,1.031,0.3436666666666666
1764,0,9.749,13.939,7.896000000000001
2587,0,2.874,2.499,1.7910000000000001
439,1.016,1.022,1.015,1.0176666666666667
77,1.017,1.7,1.31,1.3423333333333332
3326,0,3.27,2.311,1.8603333333333332
3152,0,1.03,1.027,0.6856666666666666
6347,0,0,1.026,0.342
3466,0,3.252,2.118,1.7899999999999998
102,1.033,3.356,2.15,2.1796666666666664
4409,0,1.055,0,0.3516666666666666
97,1.012,1.343,1.163,1.1726666666666665
4506,0,1.017,1.013,0.6766666666666666
5740,0,0,1.016,0.33866666666666667
4317,0,1.054,0,0.35133333333333333
3140,0,2.283,1.292,1.1916666666666667
4168,0,3.441,2.474,1.9716666666666667
3222,0,2.927,4.55,2.4923333333333333
1359,0,3.78,1.075,1.6183333333333332
1129,0,4.493,3.185,2.5593333333333335
1393,0,3.359,1.042,1.4669999999999999
4919,0,1.96,1.104,1.0213333333333334
199,1.043,1.128,1.087,1.086
5962,0,0,1.053,0.351
3522,0,1.055,1.034,0.6963333333333334
2275,0,2.4,1.483,1.2943333333333333
5893,0,0,1.03,0.3433333333333333
4903,0,1.169,1.068,0.7456666666666667
1376,0,1.223,1.327,0.85
5713,0,0,1.025,0.3416666666666666
6054,0,0,1.184,0.39466666666666667
349,1.019,7.845,0,2.9546666666666663
3340,0,2.863,2.675,1.846
6341,0,0,1.025,0.3416666666666666
4060,0,2.069,1.235,1.1013333333333335
2167,0,4.617,4.917,3.1779999999999995
3616,0,1.35,0,0.45
2936,0,1.626,1.215,0.9470000000000001
5799,0,0,1.849,0.6163333333333333
5280,0,6.421,12.608,6.343
4906,0,1.015,1.581,0.8653333333333334
2812,0,1.162,1.231,0.7976666666666666
1123,0,4.132,7.971,4.0343333333333335
5160,0,2.589,2.583,1.7240000000000002
5592,0,2.33,1.272,1.2006666666666668
4598,0,2.533,0,0.8443333333333333
3758,0,2.773,0,0.9243333333333333
3904,0,2.085,1.114,1.0663333333333334
5868,0,0,1.036,0.3453333333333333
4533,0,1.39,0,0.4633333333333333
5859,0,0,1.031,0.3436666666666666
2080,0,1.122,1.02,0.7140000000000001
3174,0,3.693,3.421,2.3713333333333333
4359,0,3.525,2.606,2.0436666666666667
1805,0,5.61,12.072,5.893999999999999
5134,0,1.021,1.078,0.6996666666666668
4678,0,2.273,1.776,1.3496666666666668
4396,0,1.027,1.013,0.68
4920,0,1.137,1.07,0.7356666666666666
1288,0,1.065,1.06,0.7083333333333334
2319,0,1.208,1.149,0.7856666666666667
5396,0,1.18,1.162,0.7806666666666665
5519,0,1.887,1.037,0.9746666666666667
5362,0,2.227,1.848,1.3583333333333334
3314,0,1.363,1.274,0.879
2649,0,1.861,1.203,1.0213333333333334
4554,0,4.536,5.281,3.2723333333333335
3363,0,1.014,0,0.338
1252,0,2.815,1.772,1.529
2321,0,2.018,1.078,1.032
36,1.009,1.682,1.012,1.2343333333333333
324,1.018,2.396,1.092,1.502
